step,q1,q2,cv,q3,ch,mae,mu_x,mu_y,sigma_x,sigma_y,xopt_runtime,xopt_error,run,best_mae
10,27.56460276786417,-13.31159557702366,0.0012830821584951819,24.447215154204624,0.0003470708518233626,0.00045423058327287436,-7.081071817083284e-05,-0.00104548002127558,3.603602408475126e-06,0.0006970280664972961,0.01586699999461416,0.0,0.0,0.00026458478532731533
11,6.900927750009836,-22.345131842163692,0.0010289358458185302,4.348769854548241,0.0015098047713026654,0.000225718118599616,0.00033959950087592006,-0.0001086477204808034,0.00022570650617126375,0.0002289187250426039,0.019017800004803576,0.0,0.0,0.000225718118599616
12,17.198136439146708,-26.375664409325093,0.0005589314445491874,-23.49778869335001,0.0013707789747092278,0.000542402092833072,-6.677465535176452e-06,0.0006535189459100366,0.0012164920335635543,0.0002929198963101953,0.01992380000592675,0.0,0.0,0.000225718118599616
13,22.907450085644133,-27.293551620808607,0.0006436054687341654,29.298839472859427,0.0009638011627337191,0.0006901648594066501,0.0002116649120580405,-0.0019349302165210247,0.0001561159297125414,0.0004579482483677566,0.016929899997194298,0.0,0.0,0.000225718118599616
14,-1.9767808909356481,-25.37250322526384,0.0025861697247183527,-3.6208251497739354,0.0005201596490139041,0.0008182575693354011,-0.00019933751900680363,0.0013967773411422968,0.0014356678584590554,0.00024124748597387224,0.01837330000125803,0.0,0.0,0.000225718118599616
15,12.311931584533484,5.100120083983383,0.0001558719701532283,-8.59606239466292,0.001585629780452117,0.00041233107913285494,0.0008907399023883045,-1.5406876627821475e-05,0.00045979570131748915,0.0002833819598890841,0.01523450000968296,0.0,0.0,0.000225718118599616
16,7.846056048762125,10.535942469701425,0.0013436151701477674,13.366309851465012,0.0002292505427169915,0.0006515930290333927,7.078428461682051e-05,0.0014138324186205864,0.0002104210143443197,0.0009113343548960984,0.02911790000507608,0.0,0.0,0.000225718118599616
17,-27.75188726598514,-26.36919372524339,0.0013041807102230748,15.46881205727461,5.3253220956725925e-05,0.0005766119575127959,-0.00028856509015895426,-0.0003035674162674695,0.0013529297430068254,0.0003613856970332563,0.02799439999216702,0.0,0.0,0.000225718118599616
18,-15.398929384324049,-17.51108619999291,0.0001353802283496792,-5.534074140061985,0.0005902119305145868,0.0007945647812448442,-1.4569859558832832e-05,-0.0003666368720587343,0.0026158944237977266,0.0001811581023503095,0.02397239999845624,0.0,0.0,0.000225718118599616
19,29.368697062203424,-14.817084149660662,0.0004986816023375541,-12.676915677420533,0.0007836581120561478,0.0006459298892877996,0.00010498706251382828,0.00016015389701351523,0.0021920008584856987,0.00012657763727474958,0.015246299997670576,0.0,0.0,0.000225718118599616
20,13.445872489423433,-25.326569471648973,0.000887490602026091,-3.9080646297396546,0.002100138573235624,0.00027466577012091875,0.0005032680346630514,-6.165259947010782e-07,0.00030179356690496206,0.0002929849433712661,0.019330199997057207,0.0,0.0,0.000225718118599616
21,-0.8531482893220443,-26.40252998098894,0.0016289085640954018,29.969912761492807,-0.0012721192817705652,0.000439963216194883,-0.0007925915415398777,-0.00015344531857408583,0.00034911345574073493,0.0004647026362363249,0.018979800006491132,0.0,0.0,0.000225718118599616
22,15.72590115775064,-27.897326455686027,0.0006906194468566483,-7.02825837306588,0.0031111338844275896,0.00046859451686032116,0.0008782038930803537,-3.704964910866693e-05,0.0006083635962568223,0.00035076087806373835,0.021405899999081157,0.0,0.0,0.000225718118599616
23,10.323467795385259,-6.999305426863039,0.0010009693931182966,1.4166775028797962,0.0008007016659079396,0.00022343589807860553,0.0002439091622363776,0.00030797088402323425,0.0001686822361079976,0.000173181266291067,0.02500789999612607,0.0,0.0,0.00022343589807860553
24,13.630980908787873,-21.335436582192305,0.0016228749777435054,17.168261705652874,0.0005466619042992191,0.00013544547255150974,-2.7908517949981615e-05,0.00022622791584581137,0.0001326440687989816,0.00015500139852520078,0.019080600002780557,0.0,0.0,0.00013544547255150974
25,5.526376275018698,-25.647589093545616,0.001212505906516287,4.837014811075641,0.001118063130281751,0.0002093383518513292,0.00011972146603511646,-3.773378557525575e-05,0.0003741534019354731,0.00030574470292776823,0.015845500005525537,0.0,0.0,0.00013544547255150974
26,3.2142508169074975,-24.54391229749762,0.0015738848130423084,22.87332498055084,0.0019034521285749115,0.0002536805986892432,0.0005956165259703994,2.4230368580901995e-05,4.044853994855657e-05,0.00035442691296339035,0.014978600011090748,0.0,0.0,0.00013544547255150974
27,4.022309600969687,-18.601635307095147,0.0014645758198079282,14.029666151168286,0.0005685540357010363,0.00016532483277842402,-7.096791705407668e-06,0.0003712595207616687,0.00012887647608295083,0.0001540665398351848,0.021628300004522316,0.0,0.0,0.00013544547255150974
28,26.57355087965191,-11.131601084032624,0.002386314581010737,18.132807454950836,0.0001372836264131501,0.00048435473581776023,-0.00015032132796477526,0.0008247253717854619,0.00027686127577908337,0.0006855109240859747,0.016511299996636808,0.0,0.0,0.00013544547255150974
29,17.047659434994564,-19.384865150765872,0.0018961850601843966,25.54271660222765,0.0005316889359291677,0.00011635444388957694,2.025752337431186e-06,0.000403642188757658,3.145851951558143e-05,2.8291306080063805e-05,0.015072999987751245,0.0,0.0,0.00011635444388957694
30,9.579610489454499,-25.219115449650896,0.001974048018521219,29.64182939956253,0.0008934986349166722,0.00027336057974025607,0.0001799423771444708,0.0004348824732005596,0.00010486828978173435,0.0003737491206265986,0.01730449999740813,0.0,0.0,0.00011635444388957694
31,10.75084759983049,-6.851262697327819,0.0008362729834117414,-4.222372675308492,0.000260093172045173,0.0001561060780659318,2.8977734473301098e-05,0.00027497514383867383,0.00021819687390234321,0.00010227455641143024,0.01670560000638943,0.0,0.0,0.00011635444388957694
32,14.6306175129859,-2.447212690982321,0.0016295064393153046,22.63464791334805,-0.0005820192171538159,0.0005076826200820506,-0.00045517925173044205,0.000566982664167881,9.043684985954314e-05,0.0009181317873299122,0.01719749999756459,0.0,0.0,0.00011635444388957694
33,8.542900238669512,-17.170213727967752,0.0008911686606178147,-18.419168557574313,0.0015451339201238664,0.0003327128943055868,0.0003894264518748969,0.0005591341760009527,0.00020968781609553844,0.000172603118699044,0.016851299995323643,0.0,0.0,0.00011635444388957694
34,7.934273156193888,-16.15530393664474,0.001032137485739887,-0.6709118232198827,0.0006325104675022002,0.00010996304627042264,2.6411937142256647e-05,0.00021058457787148654,0.0001104070179280825,9.244865213986486e-05,0.016905100012081675,0.0,0.0,0.00010996304627042264
35,9.222471378801114,-25.27555303869952,0.00151224140961099,14.261511906643886,0.0006389173046883989,0.00011049085878767073,-3.0088684070506133e-05,7.059182098601013e-05,1.0699868653318845e-05,0.0003305830468889326,0.02178569999523461,0.0,0.0,0.00010996304627042264
36,8.271178441009196,-25.414600604948234,0.001194869233811484,4.002860211845971,0.00034810049361231693,0.0001794772397261113,-0.00022998540953267366,-1.3870208022126462e-05,0.00017216640117112547,0.0003018869028892368,0.017066899992641993,0.0,0.0,0.00010996304627042264
37,8.287251241496634,-14.310133975081332,0.0007527178880973183,-6.5570778896470765,0.0002230163341287067,0.00011623126920312643,-0.00012604832591023296,0.00016189283633138984,9.261564264306799e-05,8.436827920377254e-05,0.021159299998544157,0.0,0.0,0.00010996304627042264
38,1.129732184552771,-10.189955119542079,0.0009143344402095453,0.21607868606012134,-0.00027743050658034343,0.00029217961127869785,-0.00028393155662342906,0.00040438934229314327,0.0004416745505295694,3.872302113450132e-05,0.0248896999983117,0.0,0.0,0.00010996304627042264
39,9.208899240430078,-23.228817015721138,0.0008368537094634536,-1.451170521709723,0.0003808127309371377,0.00017404627578798681,-0.00021347064466681331,-0.0001263879967154935,0.00011537796672200784,0.00024094853142742068,0.01647940000111703,0.0,0.0,0.00010996304627042264
40,14.634349791893527,-12.135323628970808,0.0007004517373962,-5.952615811272295,0.00020654903383478625,0.00016329807112924755,-9.230111754732206e-05,6.59105135127902e-05,0.0004909952986054122,3.985365310654743e-06,0.017029199996613897,0.0,0.0,0.00010996304627042264
41,5.891736929509048,-14.777960323950687,0.0012224486166785187,8.633806403807666,0.0005502459722668193,0.00011415562767069787,1.4560982890543528e-05,0.00029509415617212653,0.0001073339517461136,3.963342896895483e-05,0.017031499999575317,0.0,0.0,0.00010996304627042264
42,14.126715922247918,-12.194554812214678,0.0019508109082754664,27.795245354748538,0.0008555285400944101,0.00034312251955270767,0.00015626246749889106,0.0007673896616324782,2.8061404009349644e-05,0.0004207765159662813,0.017178800000692718,0.0,0.0,0.00010996304627042264
43,12.992758213195058,-18.375918616557755,4.593413115400351e-05,-17.974009189887173,0.0006160497640673769,0.00019253008940722793,-6.482464959844947e-05,8.569455530960113e-05,0.000419165997300297,0.00020043516997247934,0.016725399997085333,0.0,0.0,0.00010996304627042264
44,13.221041759891339,-16.93120515507803,0.0015887101052557352,18.41358798309201,0.0002241843792914224,0.00014700283645652235,-0.0001430660195183009,0.0002758509072009474,0.00012084135960321873,4.8253081331495196e-05,0.031369500007713214,0.0,0.0,0.00010996304627042264
45,9.674883347015859,-5.863728430809771,-2.577688771570769e-05,-21.227531432514134,-0.0001771094075996058,0.00015451695071533322,-5.502138810697943e-05,0.00024295975163113326,0.00019670436449814588,0.00012338229862507433,0.016596100002061576,0.0,0.0,0.00010996304627042264
46,20.724427611011663,-21.517049602497067,0.0020246308619732882,25.863496241305185,-0.0003211044257787392,0.0002301256899954751,-0.0003837101976387203,0.00047665173769928515,2.9845198241673643e-06,5.715632505598478e-05,0.028358200012007728,0.0,0.0,0.00010996304627042264
47,11.237786195728638,-27.746556985310463,0.0013374930349160413,9.824035390084513,0.0004139307329289068,0.00018161037587560713,-0.00018796145741362125,-8.985167369246483e-05,4.975710544385947e-05,0.0003988712269347161,0.017508500008261763,0.0,0.0,0.00010996304627042264
48,8.82106764278364,-14.969809679482804,0.000440270735506423,-5.515347302863647,0.0005148181965505758,7.473162258975208e-05,-8.189949767256621e-06,-0.00015297139179892838,4.982388054486364e-05,8.794126188149676e-05,0.03068719999282621,0.0,0.0,7.473162258975208e-05
49,9.07646128888796,-6.551979394327532,0.0012207441704447492,11.41898279748452,0.00044643418811442866,0.00022445525974035263,4.4830805563833565e-05,0.00044441534555517137,0.0001073456514859572,0.00030122927273623645,0.017650400011916645,0.0,0.0,7.473162258975208e-05
50,14.645089618828319,-12.69546937918589,0.0008000088548627358,1.6488619672421396,0.00035411270491393507,0.00015802950656507164,-4.506257391767576e-05,-0.00013549964933190495,0.00037828751374036074,7.326831109821796e-05,0.017924300002050586,0.0,0.0,7.473162258975208e-05
51,1.7094746729082315,-24.14218768669633,0.0008558569133219534,3.8140525807507264,0.0005150738781371551,0.0003529497189447284,-0.00013519541244022548,-0.0003364428412169218,0.0006722401594743133,0.00026792046264745295,0.029633399986778386,0.0,0.0,7.473162258975208e-05
52,11.929818103739178,-5.739222572554677,-0.00040309714232785907,-21.84368928848512,0.0006509472899653261,0.00025329936761409044,0.000323747779475525,9.438016422791407e-05,0.0004565090057440102,0.00013856045552529395,0.026228100003208965,0.0,0.0,7.473162258975208e-05
53,15.311006219983804,-17.05463156013727,0.0013293285057376847,9.438049509305758,0.0005812037214160822,0.00010116608609678224,2.365934051340446e-06,0.00010627862502587959,0.00029075436759740114,5.265411346044857e-06,0.016860199990333058,0.0,0.0,7.473162258975208e-05
54,12.267883053640519,-23.75617927408813,0.0011213107026451874,5.452007131896434,0.0005098568805589637,0.00015707392594777048,-0.00012583773059304804,-9.597084863344207e-05,0.00014497723896056414,0.0002615098492242396,0.11052619999099988,0.0,0.0,7.473162258975208e-05
55,9.916808392629061,-9.731080547520403,0.0003257281862041071,-7.223701193403644,0.00019689380517185005,6.827953620813787e-05,-4.354423799668439e-05,-9.931989916367456e-05,0.0001281280565308407,2.1259406821627636e-06,0.01645519999146927,0.0,0.0,6.827953620813787e-05
56,21.835074912243382,-28.367971482958854,0.0019687107314777194,21.671317692338075,0.0011250775917813621,0.00034414796391502023,0.00022287387400865555,0.00048219197196885943,0.0001624844444449991,0.0005090415361337364,0.023842599999625236,0.0,0.0,6.827953620813787e-05
57,6.3707208975628475,-18.317069791381257,-9.023738346671524e-06,-13.774211197661362,0.00040339450002008665,0.0002490595215931535,-0.00014436934725381434,-0.00019980344222858548,0.0004876273451372981,0.00016443799540866166,0.01988369999162387,0.0,0.0,6.827953620813787e-05
58,1.6623242042141615,-9.778956650277268,0.0006420233339248492,-2.7427539161730285,0.0010696728101898248,0.0002589482464827597,0.00033749721478670835,0.00019327664631418884,0.00046645657857879996,3.8562604459002614e-05,0.027597499996772967,0.0,0.0,6.827953620813787e-05
59,6.043461095728213,-16.134979323573603,0.0005690428508752954,-6.049667108728575,0.00044573816234136024,0.00013839646999258548,-6.193317676661536e-05,-3.1198313081404194e-05,0.0003409558266866952,0.00011949856707360595,0.02794819998962339,0.0,0.0,6.827953620813787e-05
60,5.127918743164602,-24.99825272545859,0.0014860649097650437,9.9822157098192,0.0005564349425375908,0.00020667692297138274,-9.096713620238006e-05,0.00016133823373820633,0.00026378771872259676,0.00031061458867043257,0.017484600000898354,0.0,0.0,6.827953620813787e-05
61,11.479082590769382,-4.129763095773603,0.0003782436045072954,-5.022167853627578,-0.00048472077206082636,0.00019455960136838257,-0.00025157787604257464,-7.028809341136366e-05,0.00029808131512254477,0.0001582911645527929,0.017142500000772998,0.0,0.0,6.827953620813787e-05
62,13.33773349849082,-25.283000929329567,0.0003255631172812527,-9.39172446365721,0.0003148651930326359,0.00029299804009497166,-0.000338054756866768,-0.0002150308428099379,0.0003374152001924813,0.00028149125864729285,0.015112699999008328,0.0,0.0,6.827953620813787e-05
63,17.981680048063613,-17.651094528544604,0.00033791639120760164,-7.691862853034314,0.0005187217583379237,0.00031725611188448966,-6.846348696853966e-05,-0.0002176923881052062,0.0008477746741846204,0.00013509397103916854,0.020133600002736785,0.0,0.0,6.827953620813787e-05
64,-27.201038639434497,-4.346099208559378,0.002152971490823582,11.630511775483937,0.0008656686581609795,0.001351216807961464,0.00025607700808905065,0.003753902157768607,0.0007518066558986902,0.0006430813809856772,0.01719859999138862,0.0,0.0,6.827953620813787e-05
65,17.462539205710623,-21.303558852183443,0.0014881954748465144,8.28619698006374,0.0002816207991087408,0.00025052245473489165,-0.00018443219596520066,0.00023976402007974684,0.0004214147920720279,0.0001564788690302521,0.015614499992807396,0.0,0.0,6.827953620813787e-05
66,13.015843897119483,-18.201385188079268,0.001387247630773632,13.188018356217098,0.00024310628118704933,0.00011397052003303543,-0.00015333067858591676,0.00010263921285513788,0.00015692449233029038,4.298772182664834e-05,0.025405799999134615,0.0,0.0,6.827953620813787e-05
67,18.1014577465361,-13.45767104828706,0.0013495704548174097,10.388862149954676,0.0005194732472761083,0.00016558097559027374,1.2465415238693822e-05,6.709869194310158e-05,0.00037504188367165625,0.00020771795243490487,0.017975399998249486,0.0,0.0,6.827953620813787e-05
68,11.921593393595163,-13.380512872809737,0.0008320890924372109,0.2629985940889073,0.000598295173578502,7.26529469829984e-05,5.5923181207617745e-05,-9.316305295214988e-06,0.00021444202866405249,1.0930263670161366e-05,0.0287943000002997,0.0,0.0,6.827953620813787e-05
69,7.871315708252142,0.7310110944243791,0.0005461749345223308,-1.6968031669427341,-0.0003667712680295283,0.00019542966037988663,-0.00013888203829992563,0.0002260327455587685,0.00015366643492598087,0.00026313739363104105,0.02843120000034105,0.0,0.0,6.827953620813787e-05
70,9.010977256941214,-28.046523980701227,0.0014009633867247055,9.192219361717084,0.0009614532649018714,0.00013897758617531508,5.0389895477565005e-05,-1.840787081164308e-05,8.999551209853962e-05,0.0003971170517615974,0.015270899995812215,0.0,0.0,6.827953620813787e-05
71,7.122488762841652,-10.335502690239545,0.00017972385407723915,-19.896032120936443,9.528702152180903e-05,0.00016882414638530463,-6.573232531081885e-05,0.00025668181478977203,0.00022367046040017158,0.00012921197048854083,0.014644399998360313,0.0,0.0,6.827953620813787e-05
72,13.240214350148781,-27.475287031358054,0.0016174596463785864,19.530615118005727,0.0006993177702736896,0.00013871162082068622,1.8850234482670203e-05,2.5798990463954397e-06,9.62710619205609e-05,0.00043714529601857066,0.015393499998026527,0.0,0.0,6.827953620813787e-05
73,5.873763158796444,-23.909424162264706,0.0014324014541553368,19.456013965291383,0.0005933701965063286,0.00010692290379665792,-1.0329519682272803e-05,-9.326214058091864e-05,1.5262079614331014e-05,0.00030883788713254035,0.020285400009015575,0.0,0.0,6.827953620813787e-05
74,12.628086233495175,-19.50331136649015,0.0005936312451679346,-6.125610240946433,0.0008766501234776332,0.0001473513839300722,5.9879916079808027e-05,-9.048650827025995e-05,0.00026950935716740787,0.0001695297542028129,0.018203499988885596,0.0,0.0,6.827953620813787e-05
75,12.102104108524907,-20.181334830220493,0.0009498242262282678,15.023943738686633,-0.0014744949971786368,0.00043371476931497455,-0.0009371266351081431,-0.0005611857050098479,0.0001115976701839827,0.00012494907423388213,0.027033300008042715,0.0,0.0,6.827953620813787e-05
76,19.612324778287245,-2.989168259482456,0.0019494146997387754,25.25506358555861,0.0014233185885628213,0.000537628831807524,0.00042986319749616086,0.0005066445446573198,6.62576030663331e-06,0.0012073818361386657,0.01630819999263622,0.0,0.0,6.827953620813787e-05
77,3.2747649242813894,-13.24202417993301,0.000673653581814759,17.488596027580048,0.0020973195201764282,0.0002949438348878175,0.000721469521522522,-0.00043660265509970486,1.3443885109154508e-05,8.259370588348247e-06,0.017293099997914396,0.0,0.0,6.827953620813787e-05
78,10.499965471177855,-23.095227977177544,0.00128533754220407,21.922915604681812,0.0010248291561521382,0.00022962549701333046,0.00020000184304080904,-0.0003971011028625071,6.722307443851605e-05,0.00025417597498744726,0.019424999991315417,0.0,0.0,6.827953620813787e-05
79,11.432071510322059,-4.900235771491623,0.00039513169751823925,-14.589733229633934,-0.00014914476200883557,0.0001723144087009132,-5.709011747967452e-05,0.0002571925288066268,0.0003578376490622759,1.713730307528749e-05,0.018270700005814433,0.0,0.0,6.827953620813787e-05
80,12.176371308676273,-26.642248185312944,0.0014981928777165598,4.853388628647661,0.0009864325420195815,0.00019751892250496894,4.435559458215721e-05,0.0002751986321527511,0.0001238436670973897,0.00034667778527364135,0.018000299998675473,0.0,0.0,6.827953620813787e-05
81,-4.321538783285536,14.561057850840514,-3.973756613661675e-05,-29.098298308699135,-0.0015914335197294905,9.919142758008093e-05,2.304290683241561e-05,0.00023872117162682116,3.60738777089864e-05,9.892776142805815e-05,0.02524120001180563,0.0,0.0,6.827953620813787e-05
82,-0.3109060867986356,21.273583516273558,-9.154642317885796e-05,-24.275770158524676,-0.0026684048778708867,0.0003467394853942096,-0.00036973069654777646,0.0003963658236898482,0.0005695412983186543,5.132005026098341e-05,0.015594500000588596,0.0,0.0,6.827953620813787e-05
83,9.948362314730243,-27.16755303917689,0.0014907574007973696,9.339308834910364,0.0008278447823077366,0.00012956871069036424,1.3091042774249217e-06,0.00011676070425892249,2.5797029593377374e-05,0.00037440803134813905,0.01501159998588264,0.0,0.0,6.827953620813787e-05
84,-7.371342196655346,27.630863550938635,-7.098914713457971e-05,-10.336962698343093,-3.2203680148775906e-05,0.0007068946724757552,0.0006295327330008149,0.0013432425912469625,0.0007715171668678522,8.328619878739119e-05,0.022548099994310178,0.0,0.0,6.827953620813787e-05
85,15.657609714230462,-7.690196030639905,0.0011413076398378845,13.599865759430045,0.0010112230398009378,0.00027416375814937055,0.00027948422939516604,-0.00010795018897624686,0.00023391703143715858,0.0004753036191686988,0.024676600005477667,0.0,0.0,6.827953620813787e-05
86,4.333430961484855,19.902956763281644,-0.00012496220701282954,-14.132994602850667,-0.0002528659054023443,0.00040249235462397337,0.0004625195579137653,0.0004120824742130935,0.0005252041737549007,0.0002101632417179644,0.015235800005029887,0.0,0.0,6.827953620813787e-05
87,16.744766497309705,-12.145770449716835,0.0010017289673344336,2.7352813666079996,0.0009493844374780407,0.00021377815573941916,0.0002292493882123381,-1.3075261449557729e-05,0.0004818573361262679,0.000130930682644248,0.022550100009539165,0.0,0.0,6.827953620813787e-05
88,-5.689423065478638,3.9205801059835954,-0.0005159984652171733,-25.389348636541566,-0.0015224284145043266,0.0003493930271361023,-0.0003273039183113724,4.993478432879783e-05,0.0009489571093581617,7.137624197639525e-05,0.015333100003772415,0.0,0.0,6.827953620813787e-05
89,-10.022728957452179,16.308544456081194,0.0005870388890414294,-28.66228743108428,-0.0019497046029064889,0.0001680740824667737,-9.238497295882553e-05,0.0003718058578670025,0.0001632537314435467,4.485171666601673e-05,0.024718300002859905,0.0,0.0,6.827953620813787e-05
90,23.493219646766573,-7.377076676566269,0.0012794379276580181,6.443860911783746,0.0005421088153121864,0.0003394223458599299,9.854715608526021e-05,-8.652530232211575e-05,0.0006478888099081814,0.0005247281515039504,0.029684399996767752,0.0,0.0,6.827953620813787e-05
91,11.483816036234312,-5.506450438236146,0.00036583616016785063,-4.584780997791607,0.0005191026148921635,0.00017744240176398307,0.00017198131536133587,-0.00012012127263005823,0.0002822571259457618,0.00013540989311877638,0.02496640000026673,0.0,0.0,6.827953620813787e-05
92,13.218593248202241,-25.94627368378459,0.002063865758516408,20.388467254212557,0.00045165736372605346,0.00030323179089464247,-7.889184053055942e-05,0.000672399764880538,9.210735879605636e-05,0.0003695281920954585,0.01534580001316499,0.0,0.0,6.827953620813787e-05
93,-26.514576193905807,24.365029391825782,-0.006,19.926134136016017,-0.006,0.0017434778856113553,-0.0027684776578098536,-0.002164234407246113,0.0007038733456283808,0.001337326131761074,0.017841300010331906,0.0,0.0,6.827953620813787e-05
94,6.491323035882085,-21.18795778472314,0.0013078154192907193,14.639070939998673,0.0008885089237965276,0.00010263529838994145,0.00011769025877583772,-1.8737460777629167e-05,6.608929834328592e-05,0.0002080241683870554,0.016102000008686446,0.0,0.0,6.827953620813787e-05
95,8.6568217209744,3.83058108601161,0.0004298003764333002,-24.687552395497924,-0.0009008757618291912,0.00028206498245708644,-6.426645268220454e-05,0.0005947378231212497,0.0003353327920194715,0.00013392287655733526,0.015942600002745166,0.0,0.0,6.827953620813787e-05
96,8.605448382989007,-26.372579982628736,0.001480928206331269,20.59841709869147,0.0007446952213752378,0.00016636181680951267,5.2697858336614445e-05,-0.00018792196351569146,3.021110205736477e-05,0.000394616334233433,0.02861930000653956,0.0,0.0,6.827953620813787e-05
97,-3.4468272947769387,17.686507088219454,0.0006150855388449624,-29.087409565906796,-0.0011563323784301984,0.0002886282163672149,0.00031378184212371707,0.0004820648464374244,0.00025044093490578234,0.00010822530020959675,0.028724999996484257,0.0,0.0,6.827953620813787e-05
98,3.99510133260189,-18.69632925214754,0.001480037485768885,26.248259401110268,0.0006518098493720218,0.0001380278408760205,5.8386380260344595e-05,0.00019520206842571497,0.0001446217647753656,0.00015390112821478397,0.01963360000809189,0.0,0.0,6.827953620813787e-05
99,11.24705050181267,-8.430870344948683,0.0002617174108804935,-12.54550795339861,0.0006012985354005569,0.00014025851851329207,0.0001850466796895489,5.8085639466298744e-05,0.00028248332091607153,3.5418412153376266e-05,0.018542000005254522,0.0,0.0,6.827953620813787e-05
100,-3.7294946513662786,15.984574860295766,0.0002506908209083309,-22.146656737057697,-0.002410725212669658,0.000293915654765442,-0.00043939935858361423,0.0005649269442074001,0.00013774707622360438,3.358924004714936e-05,0.014920900008291937,0.0,0.0,6.827953620813787e-05
0,10.0,-10.0,0.0,10.0,0.0,0.00041285480256192386,-0.0001844415528466925,-0.0011707161320373416,0.00011004647240042686,0.00018621508206706494,0.02728939999360591,0.0,1.0,0.00041285480256192386
1,-30.0,30.0,-0.006,-30.0,0.006,0.0019717395771294832,0.003920344635844231,-0.0023947886656969786,0.0014028779696673155,0.00016894694999791682,0.025642799999332055,0.0,1.0,0.00041285480256192386
2,28.947573079675337,-19.369291706912666,0.0044311158895883485,5.672969095631841,-0.002736562619027069,0.0015317552024498582,-0.0015306875575333834,0.003440948436036706,0.0011337535688653588,2.163129101973027e-05,0.018947799995657988,0.0,1.0,0.00041285480256192386
3,12.811372265630748,-14.270756416014748,-0.0031184076918842527,0.3637341522145774,0.001396684548600477,0.0011509868782013655,0.0004004929796792567,-0.003929728642106056,0.00026864706887863576,5.078876256447984e-06,0.02843849999771919,0.0,1.0,0.00041285480256192386
4,10.294324135879524,2.2902872468168978,8.252089777657955e-05,29.256623385804325,0.00020468583707993518,0.000685286067891866,-0.0001455732126487419,-0.0013980979565531015,7.819706661393866e-05,0.0011192760430276394,0.015360200006398372,0.0,1.0,0.00041285480256192386
5,-4.90779817880981,-18.446311154708,0.0005700492586674678,-4.514542885566636,0.0011883244593672967,0.0004955756012350321,0.00023343933571595699,-0.00010033600119641051,0.0014760050689801574,0.00017252203542739153,0.02150449999317061,0.0,1.0,0.00041285480256192386
6,23.03951163573258,-17.256411428835687,-0.0001364840873597644,-26.797432673331027,-0.0037361705303724825,0.0012998318998143077,-0.0020154877565801144,0.0006295684725046158,0.002230000216513872,0.00032427109545096755,0.01612889999523759,0.0,1.0,0.00041285480256192386
7,21.012665034451448,-20.60105492401992,0.0004281464940539411,14.774831627811958,0.001925052593560095,0.0006084043998271227,0.0005874526686966419,-0.0014101442648097873,0.0003710201708599925,6.50005167699419e-05,0.015554800003883429,0.0,1.0,0.00041285480256192386
